epoch;loss;val_loss
0;0.5808302164077759;0.831414520740509
0;0.45298531651496887;0.662553608417511
0;0.3776398301124573;0.6701986193656921
0;0.3513765335083008;0.6152716279029846
0;0.33354470133781433;0.5453308820724487
0;0.32084542512893677;0.5602741837501526
0;0.2935303747653961;0.5067430138587952
0;0.2678625285625458;0.40283578634262085
0;0.2420618236064911;0.3935410678386688
0;0.2310604453086853;0.24896986782550812
0;0.20714589953422546;0.2896948754787445
0;0.20239777863025665;0.279134601354599
0;0.1772502362728119;0.262026309967041
0;0.18295444548130035;0.20716804265975952
0;0.1596396267414093;0.1765735000371933
0;0.1560318022966385;0.18181554973125458
0;0.15321961045265198;0.14989235997200012
0;0.14695943892002106;0.1366398185491562
0;0.14663609862327576;0.1349644809961319
0;0.13794595003128052;0.14475081861019135
0;0.12309431284666061;0.1319131851196289
0;0.1220342218875885;0.17977190017700195
0;0.11442804336547852;0.12286587059497833
0;0.11022648960351944;0.11855638027191162
0;0.11310497671365738;0.1277538686990738
0;0.10328918695449829;0.10903946310281754
0;0.10209426283836365;0.10099155455827713
0;0.10101611167192459;0.11384943127632141
0;0.09739874303340912;0.09377605468034744
0;0.09349942207336426;0.08954620361328125
0;0.09496665000915527;0.0838647410273552
0;0.08729520440101624;0.08456390351057053
0;0.08762854337692261;0.11106190830469131
0;0.08556346595287323;0.1065262034535408
0;0.08773911744356155;0.08913155645132065
0;0.07612486183643341;0.0905662402510643
0;0.0778917744755745;0.07195153832435608
0;0.07987319678068161;0.07267642021179199
0;0.07424233108758926;0.08264155685901642
0;0.07615110278129578;0.08896854519844055
0;0.07395496219396591;0.08759649842977524
0;0.07583954930305481;0.0825657993555069
0;0.06940089166164398;0.06997383385896683
0;0.07290590554475784;0.07827963680028915
0;0.0661761611700058;0.06879101693630219
0;0.06560324877500534;0.06387428194284439
0;0.06606076657772064;0.08058074861764908
0;0.06448662281036377;0.06962402909994125
0;0.06456921994686127;0.08161934465169907
0;0.06616544723510742;0.07355879247188568
0;0.0657617524266243;0.0694655030965805
0;0.06597838550806046;0.06097002327442169
0;0.0603339821100235;0.07024511694908142
0;0.06267781555652618;0.06851089745759964
0;0.06040186062455177;0.06354960054159164
0;0.058992899954319;0.06320260465145111
0;0.058250319212675095;0.062256935983896255
0;0.05784216150641441;0.06025560200214386
0;0.060289621353149414;0.06165884807705879
0;0.061683718115091324;0.062642402946949
0;0.05833251029253006;0.06189247593283653
0;0.054959528148174286;0.057948824018239975
0;0.05652303621172905;0.07196915149688721
0;0.05405612662434578;0.06916928291320801
0;0.05731506645679474;0.06303036957979202
0;0.05564142018556595;0.058267250657081604
0;0.054376013576984406;0.06554171442985535
