epoch;classification_output_loss;loss;segmentation_output_loss;val_classification_output_loss;val_loss;val_segmentation_output_loss
0;1.2983663082122803;1.8922563791275024;0.5938896536827087;4.148451805114746;5.050955295562744;0.9025031328201294
0;1.087199091911316;1.5572675466537476;0.4700685739517212;0.757843554019928;1.3245528936386108;0.5667094588279724
0;1.0458307266235352;1.4591333866119385;0.41330280900001526;0.906812310218811;1.5154469013214111;0.6086344122886658
0;1.0557979345321655;1.4368022680282593;0.3810046911239624;0.6872501969337463;1.2837358713150024;0.5964857935905457
0;1.0147422552108765;1.3621809482574463;0.3474388122558594;0.7300540804862976;1.2691479921340942;0.5390939712524414
0;0.9775329232215881;1.3199753761291504;0.3424425721168518;0.6887266039848328;1.1627756357192993;0.47404906153678894
0;0.9369630217552185;1.2643365859985352;0.32737353444099426;0.8870543241500854;1.3292485475540161;0.4421941041946411
0;1.0020232200622559;1.3282480239868164;0.32622483372688293;1.39021635055542;1.7940798997879028;0.40386340022087097
0;0.954767644405365;1.2471755743026733;0.29240790009498596;3.60904598236084;4.105271816253662;0.49622541666030884
0;0.9912446141242981;1.277923583984375;0.2866787612438202;1.6169863939285278;2.0240774154663086;0.40709102153778076
0;1.0160480737686157;1.2939400672912598;0.27789217233657837;2.9568519592285156;3.34720516204834;0.39035338163375854
0;1.0004727840423584;1.265156865119934;0.26468393206596375;3.313370943069458;3.7606189250946045;0.4472476840019226
0;0.9852761030197144;1.2314451932907104;0.24616926908493042;4.5483784675598145;5.027132987976074;0.47875502705574036
0;0.995214581489563;1.2510764598846436;0.25586196780204773;3.6735494136810303;4.107967853546143;0.4344179332256317
0;0.9317511320114136;1.1814922094345093;0.24974124133586884;6.759995937347412;7.230072975158691;0.4700765013694763
0;1.013721227645874;1.255068302154541;0.24134671688079834;7.569182395935059;8.111249923706055;0.542067289352417
0;0.9994995594024658;1.2372217178344727;0.23772229254245758;5.2784504890441895;5.691995143890381;0.4135442078113556
0;0.9477253556251526;1.1633423566818237;0.21561701595783234;3.5482020378112793;4.022617816925049;0.4744155704975128
0;0.9785793423652649;1.195041537284851;0.21646201610565186;7.15811014175415;7.640376567840576;0.48226696252822876
0;0.9994521141052246;1.207507610321045;0.20805548131465912;13.252724647521973;13.871033668518066;0.6183093786239624
0;0.8933011293411255;1.0940800905227661;0.2007788121700287;13.758612632751465;14.267810821533203;0.5091971158981323
0;1.0525155067443848;1.2440017461776733;0.19148656725883484;2.3680546283721924;2.7474424839019775;0.37938782572746277
0;0.9533499479293823;1.1389861106872559;0.18563595414161682;3.487363576889038;3.87274169921875;0.3853780925273895
0;0.9792457818984985;1.1784329414367676;0.19918708503246307;1.3410197496414185;1.65609872341156;0.31507882475852966
0;0.9222384691238403;1.1133655309677124;0.19112685322761536;0.7625154852867126;1.0535880327224731;0.2910725772380829
0;0.9105044007301331;1.0904158353805542;0.1799115240573883;0.7711998820304871;1.0763781070709229;0.30517828464508057
0;0.9056735634803772;1.0716826915740967;0.16600888967514038;13.344915390014648;13.808485984802246;0.46357011795043945
0;0.9692965149879456;1.1347529888153076;0.16545632481575012;2.64424729347229;2.9856467247009277;0.34139975905418396
0;0.9601476192474365;1.1362203359603882;0.17607270181179047;5.123372554779053;5.531581401824951;0.408208966255188
0;0.9769185185432434;1.141438603401184;0.16452012956142426;10.820160865783691;11.383828163146973;0.5636667609214783
0;0.9280034303665161;1.086950421333313;0.15894728899002075;13.216703414916992;13.966898918151855;0.7501943707466125
0;0.9458345770835876;1.104368805885315;0.15853407979011536;2.8936054706573486;3.180878162384033;0.2872726023197174
0;0.9175693988800049;1.0675104856491089;0.14994096755981445;6.271697521209717;6.777510166168213;0.5058119893074036
