epoch;loss;val_loss
0;0.977525532245636;0.9733149409294128
0;0.9659697413444519;0.9771469831466675
0;0.9610333442687988;0.965618371963501
0;0.9556663036346436;0.9629143476486206
0;0.9546636343002319;0.9609261751174927
0;0.9511663317680359;0.9645330905914307
0;0.9478281736373901;0.9575360417366028
0;0.9403329491615295;0.9583485722541809
0;0.9391977190971375;0.9570996165275574
0;0.9370094537734985;0.950110673904419
0;0.9302308559417725;0.9382138848304749
0;0.9283332228660583;0.9484822154045105
0;0.9236562252044678;0.9501015543937683
0;0.9227617383003235;0.9357178807258606
0;0.9132694602012634;0.9481605887413025
0;0.9108575582504272;0.9384886622428894
0;0.9100568890571594;0.9311658143997192
0;0.8983782529830933;0.9207770228385925
0;0.9050409197807312;0.9124152660369873
0;0.8942824006080627;0.9269921779632568
0;0.8927238583564758;0.9174262285232544
0;0.8966032266616821;0.9448096752166748
0;0.8782595992088318;0.9061148166656494
0;0.8773042559623718;0.9105920791625977
0;0.8796689510345459;0.9231140613555908
0;0.8737996816635132;0.9080992937088013
0;0.865933895111084;0.8651769161224365
0;0.8649042248725891;0.9218662977218628
0;0.8587711453437805;0.9634684324264526
0;0.8536675572395325;0.8722048997879028
0;0.8485606908798218;0.9089394807815552
0;0.8488256931304932;0.8817613124847412
0;0.8416299223899841;0.9250519871711731
0;0.8396602272987366;0.9435104727745056
0;0.8402647972106934;0.9716289043426514
0;0.8445268869400024;0.9308636784553528
0;0.8278050422668457;0.9043339490890503
0;0.8217748403549194;0.9355803728103638
0;0.8365920186042786;0.8676185607910156
0;0.8022053241729736;0.8788740634918213
0;0.8219998478889465;0.9001050591468811
0;0.8144688010215759;0.900890588760376
0;0.8109573125839233;0.9270256757736206
0;0.8205338716506958;0.8596646189689636
0;0.8175187110900879;0.854846715927124
0;0.8038249611854553;0.839839518070221
0;0.8008405566215515;0.837046205997467
0;0.7909230589866638;0.8456765413284302
0;0.7962272763252258;0.838146448135376
0;0.7934458255767822;0.8996741771697998
0;0.7954844236373901;0.8516266345977783
0;0.7880488038063049;0.8525603413581848
0;0.7908592820167542;0.8719329833984375
0;0.7829867601394653;0.8600206971168518
0;0.7826922535896301;0.8383570313453674
0;0.7844836115837097;0.8902298808097839
0;0.7707296013832092;0.8797954320907593
0;0.7746677994728088;0.8105595707893372
0;0.7663683295249939;0.8098315000534058
0;0.762944221496582;0.8420845866203308
0;0.7592290639877319;0.9163682460784912
0;0.7664406895637512;0.8458633422851562
0;0.7605466842651367;0.8596614599227905
0;0.7668405175209045;0.8611773252487183
0;0.7544370889663696;0.8130576610565186
0;0.7282828688621521;0.8494861125946045
0;0.7618826031684875;0.8398377299308777
0;0.7584802508354187;0.8336188793182373
0;0.7529232501983643;0.847271203994751
0;0.7319871783256531;0.8015443086624146
0;0.7565827965736389;0.7978886365890503
0;0.7269790768623352;0.8400355577468872
0;0.7265613675117493;0.792098879814148
0;0.758950412273407;0.8173405528068542
0;0.7536571025848389;0.7828414440155029
0;0.7401700615882874;0.8311322927474976
0;0.7475452423095703;0.780358076095581
0;0.7255399227142334;0.8111917972564697
0;0.7300013303756714;0.798654317855835
0;0.7307143807411194;0.8019434809684753
0;0.7372342348098755;0.8199300169944763
0;0.720899760723114;0.8460092544555664
0;0.7306767702102661;0.787918746471405
0;0.7098687887191772;0.8130565285682678
0;0.7166000008583069;0.7958367466926575
0;0.7255658507347107;0.7623651027679443
0;0.7227485775947571;0.8880016207695007
0;0.7136114835739136;0.7821608781814575
0;0.7299149036407471;0.774158239364624
0;0.7290833592414856;0.7753404974937439
0;0.7115048170089722;0.7824423313140869
0;0.707967221736908;0.7760557532310486
0;0.7259116768836975;0.7904067039489746
0;0.7046258449554443;0.8118631839752197
0;0.7102159261703491;0.7903813123703003
0;0.7284896969795227;0.8441540002822876
0;0.6998944282531738;0.7821928858757019
0;0.6929935216903687;0.779710054397583
0;0.7002373337745667;0.7711130976676941
0;0.7160202264785767;0.7612852454185486
0;0.7123274803161621;0.7683252692222595
0;0.6961824297904968;0.7676020860671997
0;0.6864759922027588;0.8084760904312134
0;0.7143984436988831;0.7592631578445435
0;0.7068024277687073;0.768054723739624
0;0.6793165802955627;0.7724671959877014
0;0.6978209614753723;0.7829137444496155
0;0.7003010511398315;0.7758079767227173
0;0.6987709403038025;0.78994220495224
0;0.6951126456260681;0.7787352800369263
0;0.6863775849342346;0.8339084982872009
0;0.6979515552520752;0.7712384462356567
0;0.6983270049095154;0.7676542401313782
0;0.676301896572113;0.787244975566864
0;0.6821622848510742;0.7386264204978943
0;0.6874942183494568;0.7603209614753723
0;0.6935891509056091;0.7597103118896484
0;0.6909199953079224;0.7772594094276428
0;0.6629282236099243;0.7345911860466003
0;0.6821924448013306;0.7707462310791016
0;0.6781671047210693;0.7498368620872498
0;0.6836378574371338;0.8654581308364868
0;0.6886838674545288;0.7662479877471924
0;0.6795191764831543;0.721924364566803
0;0.6736482381820679;0.7921833395957947
0;0.673768937587738;0.7248361110687256
0;0.6795200109481812;0.7467932105064392
0;0.6882817149162292;0.7837262153625488
0;0.667673647403717;0.7027718424797058
0;0.6821521520614624;0.7254626750946045
0;0.6820476651191711;0.7810221910476685
0;0.6734838485717773;0.7274094820022583
0;0.6702567934989929;0.7584372162818909
0;0.6709817051887512;0.7184782028198242
0;0.6579262018203735;0.7606992721557617
0;0.656765341758728;0.7481837868690491
0;0.6703258752822876;0.7049062848091125
0;0.6673670411109924;0.7393069863319397
0;0.6745330095291138;0.7252554893493652
0;0.6719521880149841;0.8777791261672974
0;0.6824836134910583;0.7708645462989807
0;0.6595491766929626;0.7393545508384705
0;0.6773831844329834;0.7268047332763672
0;0.6783904433250427;0.7480050325393677
0;0.6626713275909424;0.7088438272476196
0;0.6695308089256287;0.7321665287017822
0;0.65683913230896;0.7737981081008911
0;0.666853129863739;0.7385499477386475
0;0.6649542450904846;0.7707001566886902
0;0.6558617353439331;0.7615113258361816
0;0.6553478837013245;0.7291111946105957
0;0.640201210975647;0.7400128841400146
0;0.6376059651374817;0.7208300828933716
0;0.6521106958389282;0.738543689250946
0;0.6721621751785278;0.7018454074859619
0;0.6474602222442627;0.7276345491409302
0;0.669957160949707;0.7584617137908936
0;0.6607803702354431;0.728450357913971
0;0.6723279356956482;0.7283234000205994
0;0.6369589567184448;0.7299364805221558
0;0.6550187468528748;0.7285207509994507
0;0.6451910138130188;0.7371657490730286
0;0.6597222089767456;0.7271790504455566
0;0.6600019931793213;0.73060142993927
0;0.6626048684120178;0.7126268744468689
0;0.6383131146430969;0.742348849773407
0;0.6542835831642151;0.7069397568702698
0;0.6445708274841309;0.69948410987854
0;0.6610144972801208;0.7715722918510437
0;0.6599154472351074;0.7146593928337097
0;0.654990017414093;0.7565276026725769
0;0.6274386644363403;0.7649815082550049
0;0.6616738438606262;0.735237181186676
0;0.6639214158058167;0.7478164434432983
0;0.6406171321868896;0.7323312163352966
0;0.6450070738792419;0.74362713098526
0;0.6332058906555176;0.7514322996139526
0;0.6409391164779663;0.7183202505111694
0;0.6529484391212463;0.694834291934967
0;0.6397132873535156;0.7255567908287048
0;0.6419515609741211;0.7128274440765381
0;0.6320582628250122;0.6966750025749207
0;0.625195324420929;0.7287396192550659
0;0.6405160427093506;0.7326256036758423
0;0.6311784386634827;0.7072228193283081
0;0.6317382454872131;0.7011549472808838
0;0.6314972639083862;0.7350536584854126
0;0.6178464293479919;0.7431547045707703
0;0.6544256806373596;0.7407101392745972
0;0.613550066947937;0.717393159866333
0;0.6204437613487244;0.73805171251297
0;0.6257977485656738;0.6802076101303101
0;0.6061820983886719;0.7029204368591309
0;0.6407055258750916;0.725331723690033
0;0.6435002684593201;0.6911500692367554
0;0.621817409992218;0.6928046941757202
0;0.6367943286895752;0.694827139377594
0;0.630535364151001;0.712286114692688
0;0.6333036422729492;0.7569630742073059
0;0.6233611702919006;0.6755369305610657
0;0.6293866634368896;0.6796302199363708
0;0.6213886737823486;0.7198123931884766
0;0.635797381401062;0.707961916923523
0;0.6251110434532166;0.7232385873794556
0;0.635627806186676;0.7223690152168274
0;0.6096011996269226;0.6964339017868042
0;0.6119596362113953;0.6988174915313721
0;0.6284852623939514;0.7049036622047424
0;0.6203685402870178;0.6791329979896545
0;0.6202389597892761;0.6774606704711914
0;0.6191629767417908;0.6624759435653687
0;0.6187925338745117;0.7013832330703735
0;0.6055598855018616;0.6770323514938354
0;0.6215954422950745;0.6838915944099426
0;0.6300936937332153;0.6696492433547974
0;0.6028781533241272;0.7095018625259399
0;0.634921133518219;0.6467790603637695
0;0.6086542010307312;0.6814713478088379
0;0.6114364266395569;0.7527574896812439
0;0.622499406337738;0.637180745601654
0;0.6197394728660583;0.6509166359901428
0;0.6096503734588623;0.6753307580947876
0;0.620021641254425;0.7012395262718201
0;0.6179623007774353;0.6751068234443665
0;0.6145315170288086;0.6834856271743774
0;0.6204506158828735;0.6709004640579224
0;0.6027038097381592;0.7090836763381958
0;0.6270450949668884;0.6742088794708252
0;0.6149590611457825;0.6181686520576477
0;0.5981789827346802;0.639310896396637
0;0.6140845417976379;0.6521353125572205
0;0.602857768535614;0.6728960871696472
0;0.591469943523407;0.6843599081039429
0;0.6030120849609375;0.6899569630622864
0;0.598666787147522;0.682315468788147
0;0.6022064685821533;0.6398806571960449
0;0.6218029260635376;0.6914404630661011
0;0.6005275845527649;0.6800258159637451
0;0.6069796681404114;0.6694173812866211
0;0.6030870079994202;0.6690172553062439
0;0.596074104309082;0.6627294421195984
0;0.6042957901954651;0.7062346339225769
0;0.5954247117042542;0.660814106464386
0;0.6070063710212708;0.7033638954162598
0;0.6187291145324707;0.6779593825340271
0;0.5944968461990356;0.7400130033493042
0;0.6070801615715027;0.7202825546264648
0;0.591233491897583;0.664793074131012
0;0.602613627910614;0.6916939616203308
0;0.590194046497345;0.6632480621337891
0;0.589959979057312;0.707721471786499
0;0.5902678370475769;0.6957202553749084
0;0.5941778421401978;0.665575385093689
0;0.599905252456665;0.6530519127845764
0;0.5864850878715515;0.6495105624198914
0;0.5836266875267029;0.6573265790939331
0;0.5927760004997253;0.6275302171707153
0;0.6096519231796265;0.6715131998062134
0;0.6080064177513123;0.664243757724762
0;0.5975407361984253;0.6627784967422485
0;0.5965989232063293;0.6928925514221191
0;0.5915289521217346;0.6800215840339661
0;0.5831754803657532;0.6836855411529541
0;0.589285671710968;0.6584163308143616
