epoch;classification_output_loss;loss;segmentation_output_loss;val_classification_output_loss;val_loss;val_segmentation_output_loss
0;1.2106964588165283;1.8141701221466064;0.6034736633300781;0.9349805116653442;1.642022967338562;0.7070425748825073
0;1.103398084640503;1.575805425643921;0.472407728433609;0.6788274049758911;1.4939707517623901;0.8151434063911438
0;1.0401161909103394;1.4554299116134644;0.4153136610984802;0.8163231611251831;1.7481406927108765;0.9318174123764038
0;1.014780879020691;1.3991234302520752;0.38434237241744995;0.6962503790855408;1.3920952081680298;0.6958447694778442
0;0.9500776529312134;1.3110820055007935;0.361004501581192;0.8273004293441772;1.3816720247268677;0.5543715953826904
0;0.9866498708724976;1.3471392393112183;0.36048978567123413;0.795882523059845;1.2366889715194702;0.44080650806427
0;0.9966480135917664;1.325673222541809;0.3290250599384308;0.6732943058013916;1.134000539779663;0.4607061743736267
0;0.9841875433921814;1.3073209524154663;0.323133260011673;0.9486784338951111;1.3158435821533203;0.367165207862854
0;0.9498928189277649;1.2494826316833496;0.2995893359184265;1.761361837387085;2.232055902481079;0.4706941843032837
0;0.9340933561325073;1.2220524549484253;0.2879592776298523;1.8920732736587524;2.3796465396881104;0.48757317662239075
0;0.931766152381897;1.2032829523086548;0.2715168297290802;3.103759527206421;3.6053874492645264;0.5016278028488159
0;0.923951268196106;1.1824629306793213;0.2585117518901825;3.404632568359375;3.874398708343506;0.46976616978645325
0;0.9149618744850159;1.1659176349639893;0.2509557902812958;3.9881751537323;4.490893363952637;0.5027185678482056
0;0.9694022536277771;1.2067773342132568;0.237374946475029;1.9940497875213623;2.410569429397583;0.4165197014808655
0;0.9853412508964539;1.219462513923645;0.2341211885213852;3.1184637546539307;3.518780469894409;0.4003170430660248
0;0.9033538103103638;1.1342599391937256;0.23090636730194092;1.8183850049972534;2.1692392826080322;0.35085418820381165
0;0.9229335784912109;1.142763614654541;0.21983009576797485;2.0364577770233154;2.424626111984253;0.3881682753562927
0;0.9043350219726562;1.1039557456970215;0.19962078332901;1.9766427278518677;2.375002861022949;0.3983601927757263
0;0.8992288708686829;1.102329969406128;0.20310097932815552;2.1205928325653076;2.472046136856079;0.35145339369773865
0;0.9413371086120605;1.1458789110183716;0.20454174280166626;6.609364986419678;7.068530082702637;0.45916518568992615
0;0.9593045711517334;1.1594984531402588;0.20019389688968658;3.445281505584717;3.888251304626465;0.4429699778556824
0;0.966274619102478;1.1543885469436646;0.18811404705047607;1.2031570672988892;1.521672010421753;0.31851503252983093
0;0.9469520449638367;1.116119146347046;0.16916681826114655;0.7298319339752197;1.005852222442627;0.27602025866508484
0;0.9693158268928528;1.1432783603668213;0.1739622950553894;0.5134117007255554;0.803759753704071;0.2903481423854828
0;0.9390272498130798;1.1206132173538208;0.18158578872680664;0.5816656947135925;0.8019964694976807;0.22033074498176575
0;0.9324727058410645;1.0845847129821777;0.1521119475364685;5.006097316741943;5.360583305358887;0.3544864356517792
0;0.8946772813796997;1.0489511489868164;0.15427373349666595;0.9833995699882507;1.1890676021575928;0.20566803216934204
0;0.9307911992073059;1.0791587829589844;0.14836768805980682;1.0578185319900513;1.2607195377349854;0.20290111005306244
0;0.8866874575614929;1.0333316326141357;0.14664416015148163;0.6703042387962341;0.93487548828125;0.2645712196826935
0;0.8935722708702087;1.0391349792480469;0.1455627977848053;0.7709451913833618;0.9766198992729187;0.20567472279071808
0;0.9352737069129944;1.0811455249786377;0.1458718329668045;0.662776529788971;0.8636285662651062;0.20085206627845764
0;0.9021212458610535;1.0424864292144775;0.1403651237487793;3.9495370388031006;4.170960903167725;0.2214238941669464
0;0.8977503180503845;1.0346099138259888;0.13685941696166992;0.8199434876441956;0.9594396948814392;0.1394963264465332
0;0.9417539238929749;1.065780520439148;0.12402646243572235;0.8005378842353821;0.9677519202232361;0.16721411049365997
0;0.8820471167564392;1.010941982269287;0.12889499962329865;0.9062173366546631;1.0519802570343018;0.1457628309726715
0;0.9886664748191833;1.109218716621399;0.12055230885744095;0.7152300477027893;0.865360677242279;0.15013067424297333
